Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
72,2008-01-18,40.89298629760742,42.58214409322866,40.53979542606205,42.53607282088715,13254156
73,2008-01-21,33.93671798706055,40.53978819160406,29.56026239661027,40.53978819160406,33202389
74,2008-01-22,30.52769660949707,32.24756725170865,24.2470989439773,30.58912011469288,58755707
75,2008-01-23,33.93671798706055,35.24197605074938,31.0190823152855,31.0190823152855,28425991
76,2008-01-24,34.01350021362305,36.4243896361504,32.4011224945894,35.76408340337557,29911930
77,2008-01-25,35.76408767700195,35.93300179199767,34.32062388029307,35.62588218976822,12550722
78,2008-01-28,36.147979736328125,36.42438648830271,32.4011196944382,35.27268821709581,13601109
79,2008-01-29,35.549095153808594,36.76221900534758,35.011635957785685,36.240114120123756,7679877
80,2008-01-30,33.583534240722656,35.7794383394471,33.13820919670669,35.62587855400377,9016102
81,2008-01-31,31.387622833251953,34.02885153623458,31.019079826107003,33.93671526375146,41538563
82,2008-02-01,32.477901458740234,32.70824112631178,31.633322677644536,31.925085840010944,9089201
83,2008-02-04,34.151702880859375,34.55095872418084,33.09214081869737,33.09214081869737,12009385
84,2008-02-05,35.211265563964844,35.67194491066256,33.47604085785193,34.21312697945313,14593303
85,2008-02-06,34.904151916503906,35.31876423193269,32.95394360122072,34.24384557408287,12429218
86,2008-02-07,33.26105499267578,35.610520727796235,33.04607173082633,34.428109663442704,11300078
87,2008-02-08,32.401119232177734,33.752444351333004,31.802234473464182,33.47603760330186,13514197
88,2008-02-11,30.11307716369629,32.86179867657652,29.790601234403272,32.86179867657652,15133331
89,2008-02-12,29.57561683654785,31.218707123642194,29.32992080070371,31.01908026608684,10237627
90,2008-02-13,29.145648956298828,30.481617573259097,28.546766329193368,30.097718186295666,10395753
91,2008-02-14,31.694738388061523,32.01721426001766,29.790595937572853,29.790595937572853,12514003
92,2008-02-15,32.600746154785156,32.861798592782336,30.727316157221928,31.571894878899382,12080990
93,2008-02-18,32.416481018066406,33.33784191714475,32.140074206294585,33.33784191714475,6977153
94,2008-02-19,32.06328201293945,33.0767767388761,31.817586006229458,32.99999686695344,7226542
95,2008-02-20,31.264785766601562,31.7715344182173,30.91159901654469,31.756178019782578,5604999
96,2008-02-21,31.47975730895996,32.017216437849406,31.09585793118179,31.77152041951389,3874365
97,2008-02-22,31.080507278442383,31.280134158632613,30.113079418136067,30.435555371571507,2691220
98,2008-02-25,31.341554641723633,31.725454053492413,30.589112211214342,31.449047310133935,6270186
99,2008-02-26,31.464412689208984,31.909735717484825,31.310852880645715,31.63332889518622,7139423
100,2008-02-27,33.30712127685547,34.95020952914789,31.925083378006406,31.925083378006406,43223132
101,2008-02-28,34.243839263916016,34.504891722975984,33.168920804143134,33.629600144045796,35763847
102,2008-02-29,33.752445220947266,34.70451663587332,33.199631710642024,34.02885405888759,16477462
103,2008-03-03,32.33970642089844,33.41462729899472,31.97116325049345,32.278282906295686,10049153
104,2008-03-04,31.51047134399414,32.67752599249671,30.71196180338854,32.55467901172282,11485198
105,2008-03-05,32.09400177001953,32.247561547238995,30.742674480815563,31.664033144132357,8581053
106,2008-03-07,30.45091438293457,31.633325619548067,29.176366854166208,31.633325619548067,14251925
107,2008-03-10,30.342876434326172,30.558949350498967,28.598856783298967,30.497214530641653,11713659
108,2008-03-11,32.8431510925293,33.151827253774506,29.3859785052518,30.095932001440424,19665129
109,2008-03-12,32.00972366333008,33.9543837634292,31.701047523420506,33.73831088416131,12262350
110,2008-03-13,27.61109161376953,31.48498038841766,26.854835351685004,31.17630419219178,47000084
111,2008-03-14,29.509441375732422,29.632910974622398,27.811722877604794,28.382772389150585,35798540
112,2008-03-17,28.35190773010254,28.953825724006773,27.7499897361983,28.953825724006773,19211273
113,2008-03-18,28.59885025024414,29.15446768872481,27.84259207638061,28.305606259557173,12632937
114,2008-03-19,28.76862335205078,32.04058908329592,28.583416836189517,29.941590974692183,16449023
115,2008-03-24,29.046438217163086,29.848997193283655,28.413651573684692,29.848997193283655,11636914
116,2008-03-25,30.142229080200195,30.32743348652364,29.262501346796487,29.802684528591517,13232423
117,2008-03-26,29.957033157348633,30.682423094921567,29.632922715170412,29.94159892803642,11448313
118,2008-03-27,30.497209548950195,30.790453558723996,29.50944631255021,29.50944631255021,17425122
119,2008-03-28,30.558944702148438,30.790453904750983,29.756387979392244,30.636113738567925,11599511
120,2008-03-31,30.342876434326172,30.697855311858426,29.941596965237032,30.558949350498967,9914705
121,2008-04-01,30.404611587524414,30.836759517952263,30.01876634250549,30.55894968553198,6034588
122,2008-04-02,30.898494720458984,31.793656955975692,30.558950063307048,30.558950063307048,6087024
123,2008-04-03,30.651546478271484,31.114560674337508,30.40460515503414,30.9756568341865,3883474
124,2008-04-04,30.497209548950195,30.852188368496986,29.910725716090724,30.852188368496986,5906537
125,2008-04-07,30.37374496459961,30.68242115797928,30.01876608620634,30.54351728962731,4088729
126,2008-04-08,29.60205841064453,30.38918322691763,29.385985465265264,30.327446305370966,5753811
127,2008-04-09,29.679216384887695,29.941589830093232,29.339671816570057,29.69465060951012,3776374
128,2008-04-10,30.265695571899414,30.48176840372779,29.52487383610396,29.632909205346355,7075297
129,2008-04-11,30.404611587524414,30.713287783539553,30.095935391509276,30.55894968553198,4012660
130,2008-04-15,30.86762809753418,31.02196619615496,29.694658129347346,30.219407245989117,6362785
131,2008-04-16,30.45091438293457,31.39237720285058,30.327442648075827,31.176304283528324,4725794
132,2008-04-17,31.623878479003906,32.34926615156846,30.57437834761819,30.91392293875499,14831167
133,2008-04-21,32.133201599121094,32.68881921343986,31.793659013341827,32.1023352331473,7639361
134,2008-04-22,32.65795135498047,33.028364500237764,31.793659598299104,32.10233582378377,8814769
135,2008-04-23,32.688812255859375,33.07465744849181,32.2566664774487,32.719680708607626,5265604
136,2008-04-24,31.531274795532227,33.09008969937424,31.253467110759754,33.02835489090747,8801780
137,2008-04-25,31.79365348815918,32.24123351042659,31.361505599524534,32.10232965432211,4095990
138,2008-04-28,31.917125701904297,32.534478084222755,31.79365606277836,31.824522425887647,4708244
139,2008-04-29,32.36469650268555,32.673372605549794,31.947985019825087,32.10232307125721,6497143
140,2008-04-30,32.58078384399414,32.997497605502026,32.41101358660067,32.68882136537611,6331377
141,2008-05-02,32.874019622802734,33.80004810870206,32.81228271573409,33.074658290743244,5658418
142,2008-05-05,32.71968078613281,33.49137117322611,32.503605803071366,33.30616464298606,7642293
143,2008-05-06,32.44186782836914,33.09008852767722,32.256663409526794,32.45730205327532,5061166
144,2008-05-07,31.978864669799805,32.62708559265986,31.48498395588494,32.411012649488065,4303106
145,2008-05-08,31.5930118560791,31.91712224031359,31.40780741747666,31.731915708366977,3642073
146,2008-05-09,31.407808303833008,32.22579930743594,30.929359827255496,31.176301179038493,8621761
147,2008-05-12,31.407808303833008,31.639315428627526,30.71328483610523,31.407808303833008,4890395
148,2008-05-13,31.500410079956055,31.731917209166642,31.238036589523944,31.54671276180473,5056766
149,2008-05-14,31.54671287536621,31.71648518940064,30.86762571257276,30.86762571257276,2982486
150,2008-05-15,31.56214141845703,31.917118116589826,30.867620153406342,30.867620153406342,2646760
151,2008-05-16,31.809078216552734,31.901681463512173,31.42323309867485,31.79364608651261,4422288
152,2008-05-20,31.74735450744629,31.870826244308876,31.42324407653064,31.484980991634167,3464912
153,2008-05-21,31.947975158691406,32.41098917007284,31.02194713592854,31.02194713592854,3419088
154,2008-05-22,31.515838623046875,31.670176681350878,31.1762961507844,31.1762961507844,3558000
155,2008-05-23,30.991092681884766,31.762783049062204,30.86762306047401,31.330637280780476,4417028
156,2008-05-26,30.759584426879883,30.94479094544684,29.324239141346,29.324239141346,2605807
157,2008-05-27,29.83356285095215,31.14543672667254,29.694658976897713,30.8058920626777,3316550
158,2008-05-28,30.92935562133789,31.11456003998201,29.4168413556859,29.94159034852682,4505700
159,2008-05-29,31.43867301940918,31.793651848192724,30.528078794867245,31.25346858527109,11026212
160,2008-05-30,30.43547821044922,31.639316558372705,30.312008576821107,31.515844831400287,4023430
161,2008-06-02,29.13903045654297,30.867617399334172,28.706882674173308,30.250263125471275,4431595
162,2008-06-03,28.058670043945312,29.01556486906654,27.796294474685535,28.70688871386405,6240766
163,2008-06-04,27.194374084472656,28.228437860700044,27.024601794840105,27.93519595679508,5762089
164,2008-06-05,27.148073196411133,27.348713949492996,26.23747897450701,27.163507422547294,9721099
165,2008-06-06,26.854829788208008,27.981498927028685,26.46898462286065,27.00916785434695,6317089
166,2008-06-09,26.484420776367188,27.132641538682684,25.311450969643225,26.54615558864863,6500809
167,2008-06-10,26.299205780029297,26.515280693472473,25.697287890700316,26.237470987621307,6717902
168,2008-06-11,26.422687530517578,26.854833335450966,26.2374809893494,26.546157162400185,2586175
169,2008-06-12,26.607892990112305,26.762231082506435,25.31145343267048,26.083143894641132,3244212
170,2008-06-13,26.43812370300293,26.823968947704664,26.16031387081102,26.56159334396971,4248430
171,2008-06-16,27.364147186279297,27.780858716824767,26.5770226152347,26.669625875359483,4354615
172,2008-06-17,28.18213653564453,28.398209401596347,26.88569724658971,27.749990803740896,4736084
173,2008-06-18,28.151268005371094,28.768622338715186,28.08953320003986,28.08953320003986,5055019
174,2008-06-19,27.549348831176758,28.089532018454115,27.10176889467285,27.595651503235395,4221271
175,2008-06-20,26.91656494140625,27.88889602656559,26.56158822206898,27.780858541544323,3837789
176,2008-06-23,25.97509765625,26.793090526824518,25.712724243432387,26.700487283865034,4516050
177,2008-06-24,25.172548294067383,26.360952382688446,24.910172712939854,25.975105077888564,5238203
178,2008-06-25,24.478031158447266,24.987346088556816,23.92241353892664,24.694104095665118,3933879
179,2008-06-26,25.867069244384766,26.978304272229128,24.616930361395905,24.616930361395905,18253250
180,2008-06-27,24.724956512451172,25.558383518196486,24.58605270927476,25.002766212147417,6821283
181,2008-06-30,24.231081008911133,24.941036483330517,23.53655975872032,24.70952939993358,4596315
182,2008-07-01,22.517929077148438,24.231081981733734,21.653635512431684,24.231081981733734,6202295
183,2008-07-02,23.50569725036621,23.752638620396045,21.807978209759654,22.53336809172021,5245963
184,2008-07-03,22.88834571838379,23.505698119616106,22.22469272439683,23.305059426553388,4726793
185,2008-07-04,23.1970157623291,23.644595715762392,22.37902488513529,22.53336294448083,4862814
186,2008-07-07,23.706335067749023,24.663232056563487,23.505696389454524,23.505696389454524,5528014
187,2008-07-08,24.400854110717773,25.00277212915757,21.91600881987219,21.91600881987219,8354280
188,2008-07-09,26.09857749938965,26.20661290547935,24.724966835204317,24.724966835204317,6860769
189,2008-07-10,27.240680694580078,27.564791120447538,25.373189282052742,26.09857918312066,7216175
190,2008-07-11,25.944238662719727,27.842596261773604,25.743597897175864,27.5030537324093,6040791
191,2008-07-14,25.959672927856445,26.88570360278813,25.311454176752,25.311454176752,5942149
192,2008-07-15,24.879310607910156,25.589266396838788,24.694106115153627,25.31145861103161,3693378
193,2008-07-16,24.200214385986328,25.311449307454684,23.783500767099692,24.879301463175207,6973872
194,2008-07-17,25.434926986694336,25.62013356343025,24.69410486644003,24.69410486644003,5038238
195,2008-07-18,26.854829788208008,27.070902662133726,25.141676835396943,25.897932940808964,5983177
196,2008-07-21,28.36734390258789,28.53711619287369,26.870263833718575,27.31784380385823,8754188
197,2008-07-22,29.52488136291504,29.78725483511395,28.12040445797035,28.367345797303063,12631056
198,2008-07-23,31.608444213867188,32.22579649273103,30.281136395641123,30.83675386528739,12798869
199,2008-07-24,30.497209548950195,32.194928331099696,28.598852111702474,28.598852111702474,10764301
200,2008-07-25,30.558944702148438,31.54671004299312,29.40140915585616,30.173099520051014,10710381
201,2008-07-28,30.31201171875,31.160871294626904,29.97246705106143,30.55895101160221,5533881
202,2008-07-29,29.09273338317871,30.0959308694941,28.86122627095208,29.632916645040844,5145929
203,2008-07-30,30.31201171875,30.55895101160221,29.35511463224186,29.35511463224186,7354746
204,2008-07-31,29.2470760345459,30.836759709927126,28.86123078712489,30.836759709927126,6006517
205,2008-08-01,30.095935821533203,30.219407557710134,27.780864318340907,28.784061969724235,4699412
206,2008-08-04,30.281137466430664,30.836754955724455,29.494012864376472,29.494012864376472,4301346
207,2008-08-05,31.639310836791992,31.870817927987723,30.095928135476544,30.40460425707085,9161115
208,2008-08-06,30.836755752563477,32.76598174208578,30.620682860405815,32.76598174208578,8616591
209,2008-08-07,30.759584426879883,31.45410573148995,29.802687569857294,29.802687569857294,4809365
210,2008-08-08,30.234832763671875,30.99108881036263,30.12679528842584,30.404602948567316,4883824
211,2008-08-11,30.512651443481445,30.960231543506094,30.281144278639943,30.620688957745312,2714705
212,2008-08-12,29.98788833618164,30.86761599061031,29.756381279052373,30.713275859180516,5801276
213,2008-08-13,30.111366271972656,30.404608206913323,29.401410681407107,29.632917802677774,2754609
214,2008-08-14,29.385969161987305,30.250260463997247,29.324232274692143,29.941584400895547,2566362
215,2008-08-18,29.046438217163086,29.941598380775297,28.76863046799916,29.324245966327013,2963058
216,2008-08-19,28.506254196166992,29.169907189033985,27.919768159979352,29.000136953657165,2941144
217,2008-08-20,28.83036231994629,29.061869451508713,28.62972154991895,28.706890593773092,3319410
218,2008-08-21,28.52168846130371,29.000136990731896,28.182143803427074,28.706892925590957,4138486
219,2008-08-22,28.22844696044922,29.50945456485622,27.503059079410107,29.50945456485622,4139879
220,2008-08-25,28.537113189697266,28.922958311857773,28.336472470167546,28.922958311857773,2034227
221,2008-08-26,28.58341407775879,28.676017326752785,28.058665124584536,28.24386952922874,1489491
222,2008-08-27,28.01237678527832,28.938405562311168,27.85803865577284,28.737766831291992,4297168
223,2008-08-28,27.595651626586914,28.398208252408665,27.2406728459259,28.089532144013262,7382078
224,2008-08-29,28.737751007080078,28.84578847558189,27.96606078447773,28.089530382756625,2219080
225,2008-09-01,28.72220802307129,28.846613030399457,28.14683011847192,28.675554563421027,3417069
226,2008-09-02,30.23062515258789,30.355030140748898,28.67555014535967,28.924362230884288,5030404
227,2008-09-04,29.59305191040039,30.13732755470119,29.344239765450833,29.888515409751633,2813325
228,2008-09-05,28.939918518066406,29.26648430645238,28.613352729680425,29.235381999290677,3330688
229,2008-09-08,30.463884353637695,31.692391451324912,30.168418832465242,30.479433394370993,8377948
230,2008-09-09,30.572744369506836,30.821556491205463,29.872961463656075,30.463890516340687,3737279
231,2008-09-10,30.308382034301758,30.821555301773998,30.012916464760277,30.41723588326714,3847698
232,2008-09-11,29.499738693237305,30.168419165024826,29.266477769236655,30.168419165024826,2567354
233,2008-09-12,29.79520034790039,30.603839013668786,29.31312737827701,29.701895561972897,6093354
234,2008-09-15,27.913564682006836,29.157622993066404,27.073825743882146,28.706652277147832,6770268
235,2008-09-16,28.457847595214844,28.706659743985355,26.43625231390954,26.825020637237483,4654621
236,2008-09-17,27.726957321166992,28.86215969125305,27.36928928966401,28.86215969125305,4674190
237,2008-09-18,27.664758682250977,28.209034313041805,25.6742657904686,27.36929519023371,6603710
238,2008-09-19,29.344234466552734,29.499741765414758,27.99132012277206,28.31788587222285,9821730
239,2008-09-22,28.706663131713867,31.41249266875901,28.47340211018952,30.168431778092433,4162514
240,2008-09-23,28.36453628540039,29.00211661160767,27.835811908497764,28.364536285400387,6569683
241,2008-09-24,29.01766586303711,29.328680430170966,28.08462216163553,28.45783922035566,5730103
242,2008-09-25,28.11573028564453,29.21983264950309,27.447047562280886,29.09542553135957,10926783
243,2008-09-26,27.664758682250977,28.27123892963749,27.182687668055834,28.27123892963749,4967945
244,2008-09-29,26.638412475585938,28.457846920074132,26.125237035445867,28.457846920074132,7859964
245,2008-09-30,26.685060501098633,27.68030683922635,25.192189939305642,25.192189939305642,6616439
246,2008-10-01,27.571449279785156,27.83581039930207,26.48289617336551,27.027173781176607,3743739
247,2008-10-03,27.960233688354492,28.302348648691446,27.213797020957593,27.71142146588886,4681406
248,2008-10-06,27.38484001159668,27.991318009531174,26.825013356117697,27.64920324338476,5560277
249,2008-10-07,28.286787033081055,28.893267260281373,27.369294279269397,27.369294279269397,9928258
250,2008-10-08,28.06907081604004,28.302331739766625,26.15632997596053,27.338187853884907,9985473
251,2008-10-10,27.89801597595215,28.535596338081202,25.82976969625839,27.96022058431813,9025179
252,2008-10-13,28.457847595214844,28.675557434437863,27.85136943266388,28.03797907154255,6805621
253,2008-10-14,27.773609161376953,29.515291679266294,27.555899373941447,28.61334811817256,5099383
254,2008-10-15,27.54034423828125,28.131271019995957,27.244880847423893,27.618097873201727,5495022
255,2008-10-16,26.48291015625,27.151593101695735,25.969736687432007,27.151593101695735,6651066
256,2008-10-17,24.492414474487305,27.213793157473628,24.134746296344165,27.027185599019504,5586092
257,2008-10-20,24.772315979003906,25.752013139810973,23.994779554174112,24.58570850256628,7922965
258,2008-10-21,24.97447967529297,26.28074060200216,24.259145657818024,25.021131022631486,8047276
259,2008-10-22,23.606016159057617,24.912277197500888,23.372755184006927,24.72566968298212,5408099
260,2008-10-23,22.455263137817383,23.23279974557531,22.11314618672268,23.015089917243696,6641370
261,2008-10-24,19.547269821166992,22.082037597796457,19.282906606042594,21.77102304315714,9905588
262,2008-10-27,18.038846969604492,19.282905090376904,16.172759788445877,19.189600309478518,12878172
263,2008-10-29,20.418113708496094,21.708823438036053,18.660879975818105,20.526967551559373,13094201
264,2008-10-31,21.724374771118164,22.39305742353197,20.651374827945695,21.49111382220229,8097887
265,2008-11-03,22.393054962158203,22.983981790777847,21.6155164420338,22.952879490659967,4951148
266,2008-11-04,23.37274932861328,23.559358905585174,21.97318382893143,22.082037657829662,4515828
267,2008-11-05,22.51746368408203,24.50795849215885,22.08204195612639,24.50795849215885,6145587
268,2008-11-06,21.77103042602539,23.24835217074555,21.320059590708198,22.082045086134233,4896229
269,2008-11-07,23.466060638427734,24.165843582741626,21.460014510698812,21.615521831657457,8250147
270,2008-11-10,23.994789123535156,24.539064837978593,23.46606456563078,24.196947830932793,3775177
271,2008-11-11,23.71487045288086,24.71011678777304,23.170594882792642,24.103638717229586,8900004
272,2008-11-12,22.719629287719727,24.228051480343485,22.439716891391203,24.228051480343485,5705390
273,2008-11-14,22.641870498657227,23.637119036938792,22.361958165517425,22.517465485973542,4038880
274,2008-11-17,23.57491111755371,24.352449720071334,21.46001143389664,24.352449720071334,5361538
275,2008-11-18,22.29975128173828,23.512707299511725,21.86432960441254,23.512707299511725,6392448
276,2008-11-19,21.75547981262207,23.092843176556606,21.475565373173634,22.393060241740013,5606729
277,2008-11-20,21.522214889526367,21.92653215706148,20.604720189128304,21.771024866716402,5080395
278,2008-11-21,22.89068031311035,23.6060143365454,20.837983047462437,21.382258613893026,8350092
279,2008-11-24,23.466060638427734,23.83927778688787,22.29975573123791,23.574914497576966,5420119
280,2008-11-25,22.89068031311035,23.994782598281535,22.704072812998692,23.714870293512643,5453771
281,2008-11-26,23.403858184814453,23.761524180147006,22.470814256952444,23.13949489490567,5246053
282,2008-11-27,23.403858184814453,23.403858184814453,23.403858184814453,23.403858184814453,0
283,2008-11-28,23.0306339263916,23.481606747648485,22.113141351687478,22.704070309898793,8464961
284,2008-12-01,22.844022750854492,24.383544226674857,22.750717971580055,23.48160294849386,5733003
285,2008-12-02,22.641870498657227,22.890682633227616,21.926536402718487,22.67297280642966,5879324
286,2008-12-03,23.326099395751953,23.621562819441266,22.159794742344744,22.859577534389068,6430656
287,2008-12-04,24.445756912231445,24.57016403958611,20.68247874810819,20.68247874810819,4648185
288,2008-12-05,24.150293350219727,25.31659830190799,23.341654406701288,23.341654406701288,5338962
289,2008-12-08,24.212493896484375,25.005581621185758,23.170596156287047,24.803422956294575,11709287
290,2008-12-10,23.823719024658203,25.347691548882036,23.48160429332805,25.347691548882036,11172070
291,2008-12-11,23.559356689453125,24.243588225316465,23.186137570616534,24.243588225316465,9867592
292,2008-12-12,22.828475952148438,23.092839192259852,22.330851774010238,22.983983244166296,9847702
293,2008-12-15,23.201704025268555,23.7148795976171,23.015096451944785,23.606023597942173,5741641
294,2008-12-16,24.088088989257812,24.383552465794438,22.082042939229122,23.326103567915066,9183505
295,2008-12-17,24.05698013305664,24.72566267075114,23.419399893562765,24.72566267075114,8720755
296,2008-12-18,24.772315979003906,25.036679207127055,23.51270654893913,23.51270654893913,12640018
297,2008-12-19,25.969724655151367,26.28073924590039,24.74121744353327,25.503202769027833,10050607
298,2008-12-22,25.98527717590332,26.202986979059986,25.08333354967886,25.08333354967886,6524631
299,2008-12-23,25.456552505493164,26.234089079818336,25.269944993176892,25.81422059520451,5151765
300,2008-12-24,25.021135330200195,25.79867198105263,20.993493791422058,20.993493791422058,13318746
301,2008-12-26,25.06778907775879,26.389601510346886,24.41465949423727,26.389601510346886,5480531
302,2008-12-29,25.596515655517578,25.798674359697035,24.570166759922103,25.347703482463622,3418418
303,2008-12-30,25.549856185913086,25.96972676115455,24.60126118536215,25.534305033273984,4868199
304,2008-12-31,25.860862731933594,26.249630880580735,25.28548713745714,26.249630880580735,4396180
305,2009-01-02,26.234085083007812,26.669506763814393,25.736463016775097,26.669506763814393,3976548
306,2009-01-05,25.643157958984375,26.669506492111932,25.316592229007068,26.669506492111932,4505326
307,2009-01-06,25.456552505493164,26.622859476183866,25.03668402087934,26.622859476183866,3969700
